년,월,일, 송전단실적 합계(MWh)
2007,3,6,1151103.193
2007,3,7,1148716.82
2007,3,8,1136226.243
2007,3,9,1102733.207
2007,3,10,1041924.71
2007,3,11,976832.5729
2007,3,12,1075696.677
2007,3,13,1096000.678
2007,3,14,1081553.229
2007,3,15,1068310.638
2007,3,16,1061407.784
2007,3,17,1012838.761
2007,3,18,931702.1318
2007,3,19,1039715.081
2007,3,20,1079472.246
2007,3,21,1076929.516
2007,3,22,1062181.85
2007,3,23,1045075.309
2007,3,24,999659.8726
2007,3,25,907318.906
2007,3,26,1014573.279
2007,3,27,1041745.108
2007,3,28,1052208.271
2007,3,29,1072588.072
2007,3,30,1050457.768
2007,3,31,988480.2197
2007,4,1,889738.2186
2007,4,2,1017658.485
2007,4,3,1064449.006
2007,4,4,1065128.633
2007,4,5,1057785.172
2007,4,6,1043021.807
2007,4,7,984783.5922
2007,4,8,894796.1806
2007,4,9,1005432.3
2007,4,10,1040199.67
2007,4,11,1030933.581
2007,4,12,1029265.401
2007,4,13,1032066.697
2007,4,14,962409.2252
2007,4,15,876138.0619
2007,4,16,1007669.033
2007,4,17,1035352.452
2007,4,18,1023359.707
2007,4,19,1026099.559
2007,4,20,1027467.051
2007,4,21,958103.8521
2007,4,22,859219.2569
2007,4,23,962484.0133
2007,4,24,1003992.995
2007,4,25,1001188.819
2007,4,26,996505.0485
2007,4,27,991523.4886
2007,4,28,932155.7388
2007,4,29,846543.263
2007,4,30,943439.7098
2007,5,1,919359.0432
2007,5,2,972070.4416
2007,5,3,986398.1096
2007,5,4,982783.1305
2007,5,5,893192.7433
2007,5,6,834991.4194
2007,5,7,952652.5677
2007,5,8,985194.3919
2007,5,9,991818.5156
2007,5,10,990595.2293
2007,5,11,988617.4938
2007,5,12,931815.9817
2007,5,13,853967.5691
2007,5,14,955399.4996
2007,5,15,982289.5487
2007,5,16,989344.782
2007,5,17,988246.3884
2007,5,18,976975.5587
2007,5,19,924895.9956
2007,5,20,835981.4094
2007,5,21,958158.4052
2007,5,22,987400.5021
2007,5,23,984215.6338
2007,5,24,942503.9826
2007,5,25,982388.4098
2007,5,26,927812.3282
2007,5,27,854936.6675
2007,5,28,973348.5545
2007,5,29,1005792.809
2007,5,30,1000375.137
2007,5,31,1000404.694
2007,6,1,987420.1151
2007,6,2,931069.2737
2007,6,3,859499.4295
2007,6,4,985830.9833
2007,6,5,1012783.44
2007,6,6,952510.0939
2007,6,7,994738.4269
2007,6,8,1000651.717
2007,6,9,923152.0678
2007,6,10,858454.3343
2007,6,11,986367.2966
2007,6,12,1029665.705
2007,6,13,1022105.959
2007,6,14,1012535.515
2007,6,15,998312.6568
2007,6,16,943409.1409
2007,6,17,863850.7757
2007,6,18,1010169.003
2007,6,19,1045504.339
2007,6,20,1057521.726
2007,6,21,1032098.526
2007,6,22,1034462.905
2007,6,23,966049.9845
2007,6,24,876431.3596
2007,6,25,997532.7068
2007,6,26,1048869.75
2007,6,27,1068809.931
2007,6,28,1081941.823
2007,6,29,1051451.268
2007,6,30,971333.8111
2007,7,1,869597.7408
2007,7,2,999583.5288
2007,7,3,1041966.449
2007,7,4,1026405.604
2007,7,5,1046501.392
2007,7,6,1063037.27
2007,7,7,989731.8324
2007,7,8,912090.0457
2007,7,9,1027880.491
2007,7,10,1038146.318
2007,7,11,1032898.971
2007,7,12,1051602.659
2007,7,13,1054267.131
2007,7,14,971730.2428
2007,7,15,912417.4389
2007,7,16,996589.4774
2007,7,17,977042.908
2007,7,18,1052320.069
2007,7,19,1059535.498
2007,7,20,1068184.538
2007,7,21,965059.5417
2007,7,22,897069.4083
2007,7,23,1029243.099
2007,7,24,1058442.042
2007,7,25,1070250.644
2007,7,26,1093664.446
2007,7,27,1121239.449
2007,7,28,1033134.666
2007,7,29,943869.6157
2007,7,30,1013775.601
2007,7,31,1024091.562
2007,8,1,1015110.233
2007,8,2,1030016.159
2007,8,3,1027097.078
2007,8,4,966605.4635
2007,8,5,923730.2382
2007,8,6,1022210.371
2007,8,7,1038148.871
2007,8,8,1051749.541
2007,8,9,1084466.987
2007,8,10,1113546.188
2007,8,11,1042731.105
2007,8,12,956101.3221
2007,8,13,1102895.13
2007,8,14,1117038.6
2007,8,15,1045683.397
2007,8,16,1152122.711
2007,8,17,1167441.42
2007,8,18,1078008.081
2007,8,19,1001201.043
2007,8,20,1157520.989
2007,8,21,1200481.454
2007,8,22,1190342.899
2007,8,23,1160426.961
2007,8,24,1177040.047
2007,8,25,1106042.912
2007,8,26,1024751.514
2007,8,27,1160856.211
2007,8,28,1170727.368
2007,8,29,1107278.848
2007,8,30,1066985.858
2007,8,31,1062717.334
2007,9,1,973604.9788
2007,9,2,904277.819
2007,9,3,1022216.44
2007,9,4,1044132.838
2007,9,5,1043607.648
2007,9,6,1029927.007
2007,9,7,1031187.232
2007,9,8,975184.8925
2007,9,9,905426.531
2007,9,10,1036071.742
2007,9,11,1063538.308
2007,9,12,1068194.614
2007,9,13,1076960.855
2007,9,14,1050411.899
2007,9,15,988003.2825
2007,9,16,901045.2978
2007,9,17,1025409.405
2007,9,18,1053374.793
2007,9,19,1073427.907
2007,9,20,1110280.894
2007,9,21,1081748.148
2007,9,22,940596.8816
2007,9,23,865866.0533
2007,9,24,784900.1235
2007,9,25,699442.9093
2007,9,26,748244.8407
2007,9,27,917789.6877
2007,9,28,991492.635
2007,9,29,950284.139
2007,9,30,884126.4471
2007,10,1,990662.8212
2007,10,2,1027979.38
2007,10,3,972114.872
2007,10,4,1019108.005
2007,10,5,1019379.49
2007,10,6,946501.2813
2007,10,7,874972.3784
2007,10,8,978684.8074
2007,10,9,1004454.913
2007,10,10,1007375.687
2007,10,11,1006028.004
2007,10,12,1003667.371
2007,10,13,927942.3576
2007,10,14,860615.9361
2007,10,15,972427.6116
2007,10,16,1007162.389
2007,10,17,1010099.884
2007,10,18,1024715.755
2007,10,19,1025156.764
2007,10,20,976215.4152
2007,10,21,903382.3893
2007,10,22,1011992.254
2007,10,23,1037605.721
2007,10,24,1034392.589
2007,10,25,1044013.611
2007,10,26,1033506.629
2007,10,27,966453.6559
2007,10,28,887489.8543
2007,10,29,1010662.492
2007,10,30,1047558.927
2007,10,31,1051004.732
2007,11,1,1052017.565
2007,11,2,1055630.474
2007,11,3,998643.9263
2007,11,4,917087.4562
2007,11,5,1057109.337
2007,11,6,1072879.825
2007,11,7,1071647.265
2007,11,8,1079077.592
2007,11,9,1083637.076
2007,11,10,1016717.278
2007,11,11,928952.5368
2007,11,12,1059214.864
2007,11,13,1097038.669
2007,11,14,1092647.796
2007,11,15,1092350.289
2007,11,16,1099398.293
2007,11,17,1043124.451
2007,11,18,975253.4938
2007,11,19,1141653.121
2007,11,20,1175245.315
2007,11,21,1163308.6
2007,11,22,1166545.488
2007,11,23,1152954.046
2007,11,24,1059201.504
2007,11,25,992781.9635
2007,11,26,1113168.591
2007,11,27,1158248.203
2007,11,28,1149023.726
2007,11,29,1143742.755
2007,11,30,1157254.902
2007,12,1,1071340.695
2007,12,2,987400.5453
2007,12,3,1143904.217
2007,12,4,1205002.134
2007,12,5,1213808.877
2007,12,6,1208957.923
2007,12,7,1196839.878
2007,12,8,1098432.718
2007,12,9,1030009.289
2007,12,10,1164378.726
2007,12,11,1184845.999
2007,12,12,1184513.706
2007,12,13,1185418.604
2007,12,14,1204462.921
2007,12,15,1123778.713
2007,12,16,1029894.577
2007,12,17,1174230.036
2007,12,18,1208275.217
2007,12,19,1131640.366
2007,12,20,1193973.023
2007,12,21,1200890.815
2007,12,22,1100557.278
2007,12,23,1006956.825
2007,12,24,1135630.181
2007,12,25,1054020.096
2007,12,26,1137863.68
2007,12,27,1162098.519
2007,12,28,1156394.809
2007,12,29,1091076.547
2007,12,30,1039292.535
2007,12,31,1088329.129
2008,1,1,1004474.442
2008,1,2,1168729.039
2008,1,3,1212760.246
2008,1,4,1209093.01
2008,1,5,1129055.544
2008,1,6,1035946.913
2008,1,7,1169605.979
2008,1,8,1199079.393
2008,1,9,1198609.023
2008,1,10,1200815.119
2008,1,11,1203678.211
2008,1,12,1120045.156
2008,1,13,1053957.785
2008,1,14,1196524.867
2008,1,15,1239546.947
2008,1,16,1253496.831
2008,1,17,1271926.432
2008,1,18,1276851.263
2008,1,19,1159247.547
2008,1,20,1062124.31
2008,1,21,1197751.064
2008,1,22,1244005.208
2008,1,23,1228127.176
2008,1,24,1262572.909
2008,1,25,1262414.718
2008,1,26,1161044.267
2008,1,27,1065900.514
2008,1,28,1211651.113
2008,1,29,1235661.343
2008,1,30,1242081.739
2008,1,31,1249936.124
2008,2,1,1238545.395
2008,2,2,1172044.313
2008,2,3,1096801.93
2008,2,4,1203557.434
2008,2,5,1170779.896
2008,2,6,956628.4208
2008,2,7,865260.3172
2008,2,8,902706.6417
2008,2,9,955784.74
2008,2,10,1002253.844
2008,2,11,1195498.019
2008,2,12,1271763.972
2008,2,13,1281582.91
2008,2,14,1266490.144
2008,2,15,1250404.488
2008,2,16,1174369.279
2008,2,17,1073194.083
2008,2,18,1211286.018
2008,2,19,1236858.959
2008,2,20,1215285.769
2008,2,21,1201858.654
2008,2,22,1185375.082
2008,2,23,1130569.505
2008,2,24,1052831.713
2008,2,25,1197465.537
2008,2,26,1220976.604
2008,2,27,1212140.004
2008,2,28,1200709.822
2008,2,29,1175546.77
2008,3,1,1058830.593
2008,3,2,1004192.858
2008,3,3,1145422.54
2008,3,4,1192437.498
2008,3,5,1184584.37
2008,3,6,1181816.115
2008,3,7,1169965.119
2008,3,8,1086843.633
2008,3,9,993965.2729
2008,3,10,1113169.052
2008,3,11,1122604.697
2008,3,12,1107316.663
2008,3,13,1113611.579
2008,3,14,1107856.104
2008,3,15,1044116.835
2008,3,16,951487.8519
2008,3,17,1076023.382
2008,3,18,1094773.045
2008,3,19,1090086.55
2008,3,20,1089512.298
2008,3,21,1078248.335
2008,3,22,1015348.757
2008,3,23,962405.1031
2008,3,24,1070212.901
2008,3,25,1108795.077
2008,3,26,1112759.019
2008,3,27,1119062.474
2008,3,28,1105493.297
2008,3,29,1052432.869
2008,3,30,977908.0854
2008,3,31,1080390.332
2008,4,1,1103010.925
2008,4,2,1108464.019
2008,4,3,1098916.404
2008,4,4,1083007.923
2008,4,5,1006160.091
2008,4,6,916362.0491
2008,4,7,1037592.508
2008,4,8,1062756.32
2008,4,9,1031471.867
2008,4,10,1070560.82
2008,4,11,1063223.423
2008,4,12,1000374.138
2008,4,13,931971.5606
2008,4,14,1044720.777
2008,4,15,1063001.273
2008,4,16,1058497.767
2008,4,17,1060574.779
2008,4,18,1046116.948
2008,4,19,988172.7314
2008,4,20,910786.5972
2008,4,21,1025620.011
2008,4,22,1044109.596
2008,4,23,1054600.349
2008,4,24,1061097.483
2008,4,25,1054974.255
2008,4,26,999611.105
2008,4,27,926709.1069
2008,4,28,1032879.573
2008,4,29,1050831.747
2008,4,30,1039153.402
2008,5,1,966801.8143
2008,5,2,1003817.4
2008,5,3,959685.1326
2008,5,4,876682.8029
2008,5,5,896029.4376
2008,5,6,1008080.511
2008,5,7,1022744.589
2008,5,8,1027842.274
2008,5,9,1026363.16
2008,5,10,980818.0642
2008,5,11,897185.6047
2008,5,12,934090.8236
2008,5,13,1032050.538
2008,5,14,1040875.68
2008,5,15,1040958.065
2008,5,16,1042842.896
2008,5,17,990524.932
2008,5,18,910052.9901
2008,5,19,1013004.432
2008,5,20,1037910.422
2008,5,21,1046719.206
2008,5,22,1057101.367
2008,5,23,1056737.988
2008,5,24,999169.6001
2008,5,25,915115.7873
2008,5,26,1018831.873
2008,5,27,1051186.094
2008,5,28,1047006.79
2008,5,29,1064311.458
2008,5,30,1046376.355
2008,5,31,968046.9377
2008,6,1,907943.0557
2008,6,2,1034456.743
2008,6,3,1057196.951
2008,6,4,1055128.114
2008,6,5,1049445.004
2008,6,6,992704.5089
2008,6,7,958046.3439
2008,6,8,901967.1198
2008,6,9,1036059.773
2008,6,10,1062818.577
2008,6,11,1072473.518
2008,6,12,1077826.633
2008,6,13,1078950.303
2008,6,14,1004407.151
2008,6,15,915214.2684
2008,6,16,1034827.599
2008,6,17,1054038.606
2008,6,18,1049894.226
2008,6,19,1056312.894
2008,6,20,1075256.185
2008,6,21,1008860.236
2008,6,22,928638.1462
2008,6,23,1044940.239
2008,6,24,1070710.01
2008,6,25,1076526.555
2008,6,26,1091506.908
2008,6,27,1099251.105
2008,6,28,1015060.778
2008,6,29,943134.4028
2008,6,30,1058339.337
2008,7,1,1081522.335
2008,7,2,1089946.367
2008,7,3,1087365.797
2008,7,4,1111008.42
2008,7,5,1047058.593
2008,7,6,992032.8218
2008,7,7,1143095.816
2008,7,8,1193985.926
2008,7,9,1198249.924
2008,7,10,1191890.297
2008,7,11,1177341.59
2008,7,12,1064659.399
2008,7,13,990813.0398
2008,7,14,1169881.962
2008,7,15,1211973.214
2008,7,16,1184995.498
2008,7,17,1165409.116
2008,7,18,1178713.203
2008,7,19,1085062.241
2008,7,20,1003726.14
2008,7,21,1128496.795
2008,7,22,1150307.949
2008,7,23,1143653.977
2008,7,24,1147769.611
2008,7,25,1123975.918
2008,7,26,1035294.247
2008,7,27,990020.1921
2008,7,28,1126840.105
2008,7,29,1167969.049
2008,7,30,1133882.232
2008,7,31,1115304.533
2008,8,1,1096473.751
2008,8,2,1026308.008
2008,8,3,978171.2398
2008,8,4,1096958.926
2008,8,5,1140122.653
2008,8,6,1149779.626
2008,8,7,1163422.985
2008,8,8,1186821.842
2008,8,9,1120018.479
2008,8,10,1056890.6
2008,8,11,1197266.49
2008,8,12,1198586.474
2008,8,13,1195898.359
2008,8,14,1203433.422
2008,8,15,1100821.348
2008,8,16,1014499.19
2008,8,17,946754.474
2008,8,18,1104575.906
2008,8,19,1134479.501
2008,8,20,1127702.837
2008,8,21,1112304.156
2008,8,22,1097544.178
2008,8,23,1041489.146
2008,8,24,963755.8204
2008,8,25,1097533.89
2008,8,26,1127038.987
2008,8,27,1120263.024
2008,8,28,1126645.876
2008,8,29,1134245.084
2008,8,30,1060621.391
2008,8,31,973724.7907
2008,9,1,1096547.249
2008,9,2,1114212.577
2008,9,3,1122680.217
2008,9,4,1118286.349
2008,9,5,1104681.278
2008,9,6,1033958.946
2008,9,7,977459.805
2008,9,8,1113841.768
2008,9,9,1142682.94
2008,9,10,1132511.225
2008,9,11,1116413.179
2008,9,12,1060081.4
2008,9,13,873270.1043
2008,9,14,772008.1423
2008,9,15,805161.3852
2008,9,16,955284.7267
2008,9,17,1056746.396
2008,9,18,1122006.609
2008,9,19,1135512.141
2008,9,20,1030374.096
2008,9,21,942790.5962
2008,9,22,1070710.505
2008,9,23,1116651.723
2008,9,24,1105025.259
2008,9,25,1078958.569
2008,9,26,1049401.596
2008,9,27,972417.1934
2008,9,28,902805.1283
2008,9,29,1015471.293
2008,9,30,1045959.818
2008,10,1,1063946.006
2008,10,2,1061253.44
2008,10,3,995123.3271
2008,10,4,959423.9392
2008,10,5,896897.4607
2008,10,6,1028673.489
2008,10,7,1064167.611
2008,10,8,1063510.318
2008,10,9,1066091.78
2008,10,10,1068309.12
2008,10,11,975091.0804
2008,10,12,903958.872
2008,10,13,1035167.867
2008,10,14,1066489.393
2008,10,15,1063499.995
2008,10,16,1071531.205
2008,10,17,1065969.687
2008,10,18,997535.0207
2008,10,19,913774.9056
2008,10,20,1034957.272
2008,10,21,1062615.409
2008,10,22,1076798.491
2008,10,23,1079382.428
2008,10,24,1058796.788
2008,10,25,984221.0092
2008,10,26,911710.3209
2008,10,27,1035895.994
2008,10,28,1063023.824
2008,10,29,1062049.076
2008,10,30,1066758.534
2008,10,31,1075515.525
2008,11,1,988360.698
2008,11,2,919495.6237
2008,11,3,1047720.333
2008,11,4,1080307.066
2008,11,5,1078386.98
2008,11,6,1073454.288
2008,11,7,1064076.442
2008,11,8,986759.114
2008,11,9,917047.0391
2008,11,10,1048937.569
2008,11,11,1077031.74
2008,11,12,1078905.642
2008,11,13,1082790.334
2008,11,14,1080140.254
2008,11,15,1003162.142
2008,11,16,927862.645
2008,11,17,1090561.835
2008,11,18,1164130.996
2008,11,19,1207816.198
2008,11,20,1212665.886
2008,11,21,1170279.821
2008,11,22,1074308.484
2008,11,23,983902.0345
2008,11,24,1128732.74
2008,11,25,1155383.508
2008,11,26,1143878.062
2008,11,27,1159551.878
2008,11,28,1141787.437
2008,11,29,1053476.305
2008,11,30,996643.7869
2008,12,1,1133159.043
2008,12,2,1141230.365
2008,12,3,1148128.972
2008,12,4,1159681.141
2008,12,5,1208609.413
2008,12,6,1141162.042
2008,12,7,1054414.813
2008,12,8,1185293.633
2008,12,9,1175721.543
2008,12,10,1152850.514
2008,12,11,1167151.263
2008,12,12,1170928.519
2008,12,13,1075550.334
2008,12,14,1033587.266
2008,12,15,1168714.846
2008,12,16,1191222.684
2008,12,17,1173549.563
2008,12,18,1178680.467
2008,12,19,1183927.284
2008,12,20,1083081.252
2008,12,21,1027115.921
2008,12,22,1198705.585
2008,12,23,1203851.167
2008,12,24,1169511.89
2008,12,25,1047322.201
2008,12,26,1149434.341
2008,12,27,1071938.383
2008,12,28,1007526.32
2008,12,29,1126818.236
2008,12,30,1147123.225
2008,12,31,1104445.561
2009,1,1,982998.7171
2009,1,2,1087479.46
2009,1,3,1061502.081
2009,1,4,1015195.193
2009,1,5,1202772.423
2009,1,6,1235744.87
2009,1,7,1228829.041
2009,1,8,1240892.332
2009,1,9,1244942.844
2009,1,10,1171204.899
2009,1,11,1104679.686
2009,1,12,1266981.333
2009,1,13,1294714.185
2009,1,14,1284037.615
2009,1,15,1294705.454
2009,1,16,1275088.034
2009,1,17,1162624.09
2009,1,18,1079013.12
2009,1,19,1218730.012
2009,1,20,1241980.1
2009,1,21,1235472.977
2009,1,22,1219619.849
2009,1,23,1236635.261
2009,1,24,1096074.964
2009,1,25,966451.635
2009,1,26,874813.9885
2009,1,27,910684.5781
2009,1,28,1063312.109
2009,1,29,1146762.414
2009,1,30,1168648.855
2009,1,31,1079827.178
2009,2,1,1019886.192
2009,2,2,1158665.413
2009,2,3,1182135.544
2009,2,4,1183950.717
2009,2,5,1185428.325
2009,2,6,1182643.838
2009,2,7,1097798.487
2009,2,8,1029645.775
2009,2,9,1162624.206
2009,2,10,1191113.028
2009,2,11,1176833.573
2009,2,12,1176914.814
2009,2,13,1146818.411
2009,2,14,1062196.831
2009,2,15,1022425.026
2009,2,16,1225054.563
2009,2,17,1244162.642
2009,2,18,1236790.921
2009,2,19,1231702.166
2009,2,20,1224442.739
2009,2,21,1139707.399
2009,2,22,1057616.862
2009,2,23,1157894.972
2009,2,24,1153685.25
2009,2,25,1157439.978
2009,2,26,1166003.627
2009,2,27,1150454.859
2009,2,28,1061609.988
2009,3,1,1009441.062
2009,3,2,1162183.458
2009,3,3,1211629.478
2009,3,4,1197241.226
2009,3,5,1201601.338
2009,3,6,1189739.095
2009,3,7,1101936.357
2009,3,8,1023735.973
2009,3,9,1147950.797
2009,3,10,1170209.307
2009,3,11,1181397.429
2009,3,12,1173256.776
2009,3,13,1188714.47
2009,3,14,1113781.863
2009,3,15,1038393.259
2009,3,16,1142641.071
2009,3,17,1137572.473
2009,3,18,1110904.688
2009,3,19,1101266.165
2009,3,20,1102517.469
2009,3,21,1028640.891
2009,3,22,976933.7116
2009,3,23,1115086.245
2009,3,24,1165391.018
2009,3,25,1170481.794
2009,3,26,1174057.982
2009,3,27,1158241.747
2009,3,28,1061661.733
2009,3,29,997879.962
2009,3,30,1117553.515
2009,3,31,1134229.118
2009,4,1,1146203.495
2009,4,2,1135021.109
2009,4,3,1124893.928
2009,4,4,1041676.997
2009,4,5,979265.2558
2009,4,6,1092504.035
2009,4,7,1101341.293
2009,4,8,1088714.854
2009,4,9,1085887.718
2009,4,10,1087910.546
2009,4,11,999289.8984
2009,4,12,934885.1979
2009,4,13,1046718.558
2009,4,14,1081757.862
2009,4,15,1103565.588
2009,4,16,1103557.924
2009,4,17,1080930.341
2009,4,18,989734.2096
2009,4,19,931370.152
2009,4,20,1068651.487
2009,4,21,1094217.114
2009,4,22,1081284.383
2009,4,23,1077611.906
2009,4,24,1081510.286
2009,4,25,1015960.125
2009,4,26,951500.842
2009,4,27,1071870.989
2009,4,28,1077062.198
2009,4,29,1073648.795
2009,4,30,1055090.098
2009,5,1,958015.6435
2009,5,2,932147.1952
2009,5,3,902236.0434
2009,5,4,986055.6859
2009,5,5,964880.4166
2009,5,6,1045569.469
2009,5,7,1064972.003
2009,5,8,1065521.884
2009,5,9,1001051.892
2009,5,10,929316.3256
2009,5,11,1059310.685
2009,5,12,1083637.599
2009,5,13,1075788.557
2009,5,14,1082320.572
2009,5,15,1078558.065
2009,5,16,1010395.796
2009,5,17,933973.4837
2009,5,18,1051450.467
2009,5,19,1073897.638
2009,5,20,1077335.196
2009,5,21,1077988.664
2009,5,22,1072573.161
2009,5,23,993461.6407
2009,5,24,928990.5596
2009,5,25,1062720.439
2009,5,26,1089001.994
2009,5,27,1086716.632
2009,5,28,1088422.703
2009,5,29,1080001.251
2009,5,30,987989.2942
2009,5,31,915176.0039
2009,6,1,1053336.043
2009,6,2,1102491.768
2009,6,3,1075102.838
2009,6,4,1079431.801
2009,6,5,1088599.403
2009,6,6,993484.9665
2009,6,7,922814.5993
2009,6,8,1079565.264
2009,6,9,1104643.294
2009,6,10,1106383.149
2009,6,11,1104953.353
2009,6,12,1095383.37
2009,6,13,1020587.843
2009,6,14,946065.5239
2009,6,15,1079205.999
2009,6,16,1112866.814
2009,6,17,1105934.438
2009,6,18,1127743.954
2009,6,19,1132578.853
2009,6,20,1048701.045
2009,6,21,1005349.142
2009,6,22,1103287.848
2009,6,23,1126419.589
2009,6,24,1121520.69
2009,6,25,1135538.19
2009,6,26,1142454.76
2009,6,27,1070387.143
2009,6,28,1010470.032
2009,6,29,1137204.249
2009,6,30,1163107.535
2009,7,1,1125336.928
2009,7,2,1122709.807
2009,7,3,1120770.105
2009,7,4,1055612.159
2009,7,5,995168.2467
2009,7,6,1140546.363
2009,7,7,1151578.845
2009,7,8,1179158.933
2009,7,9,1161685.133
2009,7,10,1153023.501
2009,7,11,1064231.733
2009,7,12,996274.2811
2009,7,13,1136564.903
2009,7,14,1189476.213
2009,7,15,1145593.804
2009,7,16,1171848.806
2009,7,17,1182542.771
2009,7,18,1110259.575
2009,7,19,1031203.683
2009,7,20,1167334.473
2009,7,21,1178679.39
2009,7,22,1162739.889
2009,7,23,1161371.992
2009,7,24,1148476.072
2009,7,25,1040851.385
2009,7,26,979815.6713
2009,7,27,1117545.691
2009,7,28,1140283.1
2009,7,29,1147215.384
2009,7,30,1153964.936
2009,7,31,1132020.214
2009,8,1,1017116.85
2009,8,2,967103.6242
2009,8,3,1033152.135
2009,8,4,1072622.098
2009,8,5,1107754.643
2009,8,6,1124473.895
2009,8,7,1142850.31
2009,8,8,1089572.527
2009,8,9,1043762.448
2009,8,10,1163362.605
2009,8,11,1163635.953
2009,8,12,1165948.137
2009,8,13,1178184.439
2009,8,14,1184493.262
2009,8,15,1095328.044
2009,8,16,1037075.375
2009,8,17,1178176.223
2009,8,18,1222007.702
2009,8,19,1233437.254
2009,8,20,1231504.584
2009,8,21,1195642.677
2009,8,22,1096761.188
2009,8,23,1025075.592
2009,8,24,1171935.797
2009,8,25,1191932.124
2009,8,26,1182472.92
2009,8,27,1188034.003
2009,8,28,1182625.285
2009,8,29,1060874.316
2009,8,30,980813.3842
2009,8,31,1118691.412
2009,9,1,1138083.78
2009,9,2,1142043.796
2009,9,3,1151221.687
2009,9,4,1149998.434
2009,9,5,1072248.611
2009,9,6,1004570.619
2009,9,7,1152542.588
2009,9,8,1174218.642
2009,9,9,1162748.165
2009,9,10,1156652.314
2009,9,11,1138936.266
2009,9,12,1043903.877
2009,9,13,970313.3445
2009,9,14,1097056.889
2009,9,15,1119315.495
2009,9,16,1120110.237
2009,9,17,1122652.121
2009,9,18,1127531.95
2009,9,19,1048919.216
2009,9,20,966077.997
2009,9,21,1096635.018
2009,9,22,1119245.998
2009,9,23,1119210.042
2009,9,24,1128615.538
2009,9,25,1126533.901
2009,9,26,1066856.786
2009,9,27,995505.3356
2009,9,28,1112056.492
2009,9,29,1130079.301
2009,9,30,1126171.68
2009,10,1,1059848.074
2009,10,2,878021.4938
2009,10,3,770357.5207
2009,10,4,803492.3107
2009,10,5,933910.7596
2009,10,6,1051621.595
2009,10,7,1092173.752
2009,10,8,1089093.293
2009,10,9,1096771.094
2009,10,10,1033799.433
2009,10,11,965547.0124
2009,10,12,1084690.387
2009,10,13,1102208.141
2009,10,14,1100582.325
2009,10,15,1106244.62
2009,10,16,1103753.22
2009,10,17,1038126.795
2009,10,18,957389.4232
2009,10,19,1086822.606
2009,10,20,1114011.979
2009,10,21,1114335.721
2009,10,22,1121092.151
2009,10,23,1120702.814
2009,10,24,1046187.07
2009,10,25,970725.7667
2009,10,26,1093350.724
2009,10,27,1118281.848
2009,10,28,1113707.514
2009,10,29,1118436.707
2009,10,30,1112756.747
2009,10,31,1045832.776
2009,11,1,952798.9784
2009,11,2,1137489.967
2009,11,3,1198169.02
2009,11,4,1183134.363
2009,11,5,1146192.156
2009,11,6,1135095.766
2009,11,7,1061402.418
2009,11,8,984696.8757
2009,11,9,1118283.276
2009,11,10,1153086.191
2009,11,11,1163757.715
2009,11,12,1177648.143
2009,11,13,1184127.271
2009,11,14,1106059.441
2009,11,15,1053687.114
2009,11,16,1243255.839
2009,11,17,1280851.02
2009,11,18,1296248.948
2009,11,19,1280590.618
2009,11,20,1281466.388
2009,11,21,1192688.786
2009,11,22,1107249.793
2009,11,23,1230084.81
2009,11,24,1250058.54
2009,11,25,1264904.62
2009,11,26,1252451.71
2009,11,27,1235831.572
2009,11,28,1152401.248
2009,11,29,1074967.791
2009,11,30,1219048.49
2009,12,1,1243237.907
2009,12,2,1254628.668
2009,12,3,1263663.781
2009,12,4,1264533.43
2009,12,5,1201891.785
2009,12,6,1129898.148
2009,12,7,1293927.048
2009,12,8,1330259.151
2009,12,9,1312381.92
2009,12,10,1288899.828
2009,12,11,1258199.434
2009,12,12,1169604.226
2009,12,13,1100148.398
2009,12,14,1282569.718
2009,12,15,1339217.088
2009,12,16,1374676.077
2009,12,17,1395678.986
2009,12,18,1405469.69
2009,12,19,1300740.025
2009,12,20,1190473.424
2009,12,21,1351511.538
2009,12,22,1364167.798
2009,12,23,1310675.487
2009,12,24,1292282.749
2009,12,25,1186404.208
2009,12,26,1199073.033
2009,12,27,1168915.053
2009,12,28,1342743.96
2009,12,29,1381930.341
2009,12,30,1355528.396
2009,12,31,1297287.878
2010,1,1,1117905.035
2010,1,2,1123099.354
2010,1,3,1135936.713
2010,1,4,1323439.978
2010,1,5,1393203.823
2010,1,6,1424972.822
2010,1,7,1428916.27
2010,1,8,1424119.354
2010,1,9,1318742.34
2010,1,10,1205796.737
2010,1,11,1374093.795
2010,1,12,1432340.177
2010,1,13,1451708.596
2010,1,14,1454700.616
2010,1,15,1428598.621
2010,1,16,1316702.379
2010,1,17,1209297.289
2010,1,18,1354428.74
2010,1,19,1372752.981
2010,1,20,1333162.323
2010,1,21,1343366.144
2010,1,22,1380011.849
2010,1,23,1294088.478
2010,1,24,1177047.998
2010,1,25,1332078.039
2010,1,26,1376542.93
2010,1,27,1364006.689
2010,1,28,1347981.594
2010,1,29,1352519.326
2010,1,30,1252110.016
2010,1,31,1153159.695
2010,2,1,1307056.051
2010,2,2,1376082.954
2010,2,3,1405085.965
2010,2,4,1409756.617
2010,2,5,1384486.159
2010,2,6,1299046.478
2010,2,7,1191519.931
2010,2,8,1319860.723
2010,2,9,1342962.081
2010,2,10,1337107.745
2010,2,11,1330965.911
2010,2,12,1268098.118
2010,2,13,1053139.33
2010,2,14,959324.1079
