,구분,대여소번호,대여소명,대여소 주소,위도,경도,대여시간,이용건수
232,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,'16',65
233,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,'17',74
234,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,'18',107
235,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,'19',104
236,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,'20',98
237,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,'21',104
238,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,'22',89
239,서대문구,110,사천교,서울특별시 서대문구 홍제천로 11,37.568199,126.917847,'23',91
240,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,'00',259
241,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,'01',184
242,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,'02',135
243,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,'03',75
244,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,'04',48
245,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,'05',45
246,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,'06',30
247,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,'07',27
248,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,'08',235
249,마포구,111,상수역 2번출구 앞,서울특별시 마포구 와우산로 40,37.547871,126.92353100000001,'09',132
