'대여일자','대여소번호','대여소','대여건수','반납건수'
'201709','513',' 뚝섬역 5번 출구 정류소 옆',1294,1355
'201709','514',' 성수사거리 버스정류장 앞',2145,2255
'201709','515',' 광양중학교 앞',789,863
'201709','516',' 광진메디칼 앞',1773,1723
'201709','300',' 정동사거리',1566,1415
'201709','301',' 경복궁역 7번출구 앞',2028,1372
'201709','302',' 경복궁역 4번출구 뒤',2545,2341
'201709','303',' 광화문역 1번출구 앞',1795,1564
'201709','115',' 사루비아 빌딩 앞',1947,1684
'201709','304',' 광화문역 2번출구 앞',1302,1146
'201709','305',' 종로구청 옆',1524,1747
'201709','306',' 광화문역 7번출구 앞',1489,1290
'201709','307',' 서울역사박물관 앞',1364,1218
'201709','308',' 광화문 S타워 앞',878,778
'201709','309',' 광화문역 6번출구 옆',1446,1059
'201709','310',' 청계광장 옆',1205,943
'201709','311',' 서울광장 옆',2593,2230
'201709','312',' 시청역 1번출구 뒤',1809,1760
'201709','313',' 서울역 광장 파출소 옆',781,786
'201709','110',' 사천교',572,515
'201709','314',' 국립현대미술관',1816,1847
'201709','315',' 신한은행 안국역지점 옆',1170,1137
'201709','316',' 종각역 1번출구 앞',2150,2055
'201709','318',' 광교사거리 남측',784,766
'201709','320',' 을지로입구역 4번출구 앞',1559,1473
'201709','321',' KEB 하나은행 본점 앞',1345,1276
'201709','322',' 명동성당 앞',917,704
'201709','116',' 일진아이윌아파트 옆',2155,2396
'201709','324',' 신세계백화점 본점 앞',1158,1166
'201709','326',' 안국역 5번출구 앞',1726,1330
'201709','327',' 낙원상가 옆',1514,1385
'201709','328',' 탑골공원 앞',1668,1482
'201709','329',' 청계2가 사거리 옆',1640,1780
'201709','330',' 청계천 한빛광장',1290,1375
'201709','331',' 을지로2가 사거리 북측',1074,1025
'201709','332',' 을지로2가 사거리 남측',884,808
'201709','111',' 상수역 2번출구 앞',2142,1944
'201709','334',' 종로3가역 2번출구 뒤',2080,1985
'201709','335',' 종로3가역 15번출구 앞',1252,1151
'201709','336',' 티마크 호텔 앞',979,879
'201709','337',' 창경궁 입구',568,567
'201709','338',' 세운스퀘어 앞',1536,1492
'201709','339',' 종로4가 사거리',1762,1663
'201709','340',' 혜화동 로터리',2091,1804
'201709','341',' 혜화역 3번출구 뒤',1445,1234
'201709','342',' 대학로 마로니에공원',2466,2476
'201709','343',' 예일빌딩(율곡로) 앞',662,551
'201709','112',' 극동방송국 앞',1986,1937
'201709','344',' 성균관대 E하우스 앞',1633,1656
'201709','345',' 서울보증보험본사 앞',1132,1155
'201709','346',' 맥스타일 앞',2253,2403
'201709','347',' 동대문역사문화공원역 9번출구 앞',1501,1465
'201709','349',' 사직동주민센터',1077,853
'201709','351',' 청운초교 앞 삼거리',1323,1364
'201709','352',' 중앙고입구 삼거리',434,204
'201709','353',' 재동초교 앞 삼거리',1042,884
'201709','117',' 홍은사거리',1535,1747
'201709','354',' 포르투갈 대사관 앞',1175,932
'201709','355',' 서울사대부속초교 앞',1411,1299
'201709','356',' KT혜화지사 앞',1600,1358
'201709','358',' 성대입구 사거리',3133,3098
'201709','359',' 원남동사거리',1478,1496
'201709','361',' 동묘앞역 1번출구 뒤',1910,1922
'201709','362',' 청계8가 사거리',1123,1068
'201709','363',' 신설동역 11번출구 뒤',1214,1247
'201709','364',' 창신역 1번출구 앞',695,595
'201709','113',' 홍대입구역 2번출구 앞',6218,7252
'201709','367',' 독립문역 3-1번출구 ',818,803
'201709','368',' SK 서린빌딩 앞',1034,1167
'201709','369',' 광화문 시민열린마당',1342,1201
'201709','348',' 독립문역 사거리',972,959
'201709','370',' 시청역(2호선) 9번출구 뒤',980,912
'201709','371',' 동대입구역 6번출구 뒤',841,837
'201709','372',' 약수역 3번출구 뒤',748,696
'201709','373',' 청구 어린이공원',145,125
'201709','374',' 청구역 2번출구 앞',849,888
'201709','118',' 광흥창역 2번출구 앞',1549,1503
'201709','375',' 다산 어린이공원',849,883
'201709','377',' 서울역 4번출구 앞',578,541
'201709','378',' 청계7가 사거리',1412,1398
'201709','379',' 서울역9번출구',745,718
'201709','380',' CJ제일제당 앞',588,547
'201709','381',' 장충체육관',237,81
'201709','382',' 약수역 10번출구 앞',520,551
'201709','383',' 신당역 12번 출구 뒤',1668,1579
'201709','384',' 종로학원본원 ',504,449
'201709','114',' 홍대입구역 8번출구 앞',2758,2690
'201709','142',' 아현역 4번출구 앞',1086,1076
'201709','143',' 공덕역 2번출구',1247,1375
'201709','144',' 공덕역 8번출구',3100,3387
'201709','145',' 공덕역 5번출구',1146,1166
'201709','146',' 마포역 1번출구 뒤',2258,2499
'201709','147',' 마포역 4번출구 뒤',2012,2400
'201709','148',' 용강동 주민센터 앞',1250,1494
'201709','150',' 서강대역 2번출구 앞',1681,1614
'201709','151',' 망원1동주민센터',1436,1661
'201709','152',' 마포구민체육센터 앞',4404,5355
'201709','119',' 서강나루 공원',1473,1608
'201709','153',' 성산2교 사거리',1883,1996
'201709','154',' 마포구청역 ',1908,2273
'201709','155',' 가좌역1 번출구 뒤',1186,1201
'201709','156',' 서울서부지방법원 앞',1224,1360
'201709','157',' 애오개역 4번출구 앞',1414,1638
'201709','158',' 독립문 어린이 공원',864,796
'201709','159',' 이대역 4번 출구',900,506
'201709','160',' 북아현동 가구거리',972,671
'201709','161',' 무악재역1번 출구',548,565
'201709','162',' 봉원고가차도 밑',1085,518
'201709','120',' 신수동 사거리',850,895
'201709','163',' 명지전문대학교 정문 앞',666,519
'201709','164',' 북가좌1동 주민센터 ',580,420
'201709','165',' 중앙근린공원',1059,948
'201709','166',' 가재울 초등학교',1425,1592
'201709','167',' 연가초등학교 옆',532,143
'201709','168',' 남가좌동 사거리',540,292
'201709','169',' 북가좌 삼거리',466,382
'201709','170',' 가재울 뉴타운 주유소 옆',1140,1241
'201709','171',' 임광빌딩 앞',908,858
'201709','172',' 서대문소방서',877,821
'201709','121',' 마포소방서 앞',859,766
'201709','173',' 서대문역 8번출구 앞',1222,1146
'201709','175',' 홍연2교옆',2082,2206
'201709','179',' 가좌역 4번출구 앞',1369,1304
'201709','180',' 충정로역 7번출구 뒤',873,734
'201709','518',' 청계천 박물관 앞',669,665
'201709','519',' 양지사거리',900,775
'201709','520',' 상왕십리역 4번 출구 앞',1170,950
'201709','521',' 왕십리역 11번 출구 앞',1674,1584
'201709','522',' 금호역 1번출구 앞',241,236
'201709','523',' 옥수동성당 옆',180,68
'201709','122',' 신성기사식당 앞',1418,1378
'201709','524',' 래미안금호하이리버 아파트 102동 옆',318,281
'201709','525',' 한양대병원사거리',2980,2898
'201709','526',' 용답토속공원 앞',965,1006
'201709','529',' 장한평역 8번 출구 앞',1479,1434
'201709','530',' 청계벽산아파트 앞',903,852
'201709','533',' 우리은행 금호동 지점 앞',263,451
'201709','534',' 금호사거리',375,416
'201709','535',' 응봉삼거리',991,906
'201709','536',' 행당역 2번출구 앞',694,755
'201709','537',' 한양대후문역 부근',1627,1619
'201709','123',' 문화촌 공원',572,710
'201709','538',' 답십리역 8번출구 앞',989,963
'201709','550',' 서울시설공단 앞',985,941
'201709','539',' 군자교교차로',1272,1171
'201709','540',' 군자역 7번출구 베스트샵 앞',3633,3983
'201709','542',' 강변역 4번출구 뒤',1108,1200
'201709','543',' 구의공원(테크노마트 앞)',976,744
'201709','544',' 광남중학교',535,646
'201709','546',' 잠실대교북단 교차로',1163,1248
'201709','548',' 자양나들목',1598,1588
'201709','549',' 아차산역 3번출구',1246,1236
'201709','124',' 서강대 정문 건너편',1871,1591
'201709','600',' 휘경2동 주민센터',1005,1141
'201709','601',' 용신동주민센터',641,653
'201709','602',' 장안동 사거리',1574,1908
'201709','604',' 답십리초등학교 옆 공원',348,480
'201709','605',' 신설동역8번출구',771,791
'201709','606',' 휘경공고앞',272,367
'201709','607',' 신이문역 2번출구',736,805
'201709','608',' 전농삼성아파트',423,394
'201709','609',' 제기2교',1262,1297
'201709','125',' 서강대 남문 옆',1989,1979
'201709','610',' 동대문중 교차로',557,507
'201709','612',' 시립동부병원 앞 사거리',847,847
'201709','613',' 신설동역 10번출구 앞',1194,1171
'201709','614',' 용두동 사거리',2027,1953
'201709','615',' 용두동 레미안허브리츠아파트 앞',972,1021
'201709','616',' 서울시립대 앞',1770,958
'201709','617',' 청솔우성아파트 앞',740,1074
'201709','227',' 양평2나들목 보행통로 입구',1055,1341
'201709','228',' 선유도역 3번출구 앞',2040,2064
'201709','229',' 양평1 보행육교 앞',1172,1183
'201709','126',' 서강대 후문 옆',2442,2536
'201709','231',' 남부고용노동지청 남측',576,542
'201709','232',' 양평우림 이비즈센타 앞',1874,2117
'201709','233',' YP 센터 앞',277,226
'201709','234',' 영등포구민체육센터 앞',408,387
'201709','235',' 신길동 우리은행 옆',488,588
'201709','236',' 문래동자이아파트 앞',895,906
'201709','237',' 보라매 두산위브 건너편',538,600
'201709','238',' 제2구민체육센타 앞',1620,1575
'201709','239',' 유스호스텔 앞',1426,1353
'201709','240',' 문래역 4번출구 앞',1076,939
'201709','127',' 현대벤처빌 앞',758,503
'201709','241',' 신길우성1차아파트 앞 공원',632,634
'201709','242',' 신길선원가와인아파트 앞',793,748
'201709','243',' 이앤씨드림타워 앞',1061,990
'201709','244',' 영등포삼환아파트 앞',2149,2391
'201709','245',' 삼성생명 당산사옥 앞',1532,1438
'201709','247',' 당산역 10번출구 앞',3544,3477
'201709','248',' 초원아파트 앞',1763,1799
'201709','249',' 여의도중학교 옆',1554,1795
'201709','250',' 대림아파트 사거리',688,688
'201709','251',' 서울지방병무청 버스정류장',739,749
'201709','101',' (구)합정동 주민센터',692,756
'201709','128',' 신촌역(2호선) 1번출구 옆',1770,1716
'201709','252',' 보라매역4번출구',1060,1121
'201709','253',' 신풍역 5번출구 인근',821,792
'201709','254',' 도림신협 앞',234,239
'201709','255',' 도림4거리',518,563
'201709','256',' 동아에코빌입구',574,662
'201709','257',' 신길삼거리(우리은행)',1583,1954
'201709','258',' 신길역3번출구',1729,1797
'201709','259',' 대방역6번출구',2765,2692
'201709','700',' KB국민은행 염창역 지점 앞',1501,1668
'201709','701',' 목동사거리 부근',360,431
'201709','129',' 신촌역(2호선) 6번출구 옆',1475,1298
'201709','702',' 목4동주민센터 옆',494,570
'201709','703',' 오목교역 7번출구 앞',3035,3292
'201709','704',' 남부법원검찰청 교차로',1026,1047
'201709','706',' 신정네거리역',631,806
'201709','707',' 신정3동주민센터',373,368
'201709','708',' 서울출입국관리사무소 앞',832,951
'201709','709',' 신정3동 현장민원실 앞',191,226
'201709','710',' 서부화물트럭터미널 사거리',313,285
'201709','711',' 신일해피트리아파트 앞',206,115
'201709','712',' 강월초교입구 사거리',298,490
'201709','130',' 신촌역(2호선) 7번출구 앞',1554,1660
'201709','713',' 양서중학교 옆',301,353
'201709','714',' 한국SGI 양천문화회관 앞',248,377
'201709','800',' 목월공원 앞',1213,1379
'201709','802',' 한강진역 2번 출구 앞',569,355
'201709','803',' 한남초교 앞 보도육교',399,410
'201709','805',' 문배어린이공원 앞',993,1233
'201709','806',' 전자랜드 본관 앞',1004,916
'201709','807',' 서울역 12번 출구 앞',820,788
'201709','808',' 서빙고동 금호맨션 앞',345,363
'201709','131',' 증산2교',1097,1326
'201709','809',' 한남 유수지 복개주차장',1684,2019
'201709','810',' 이태원지하보도',635,569
'201709','811',' 녹사평역1번출구',1435,882
'201709','812',' 용산전쟁기념관',719,568
'201709','813',' 삼각지역 3번출구',1028,950
'201709','815',' LIG강촌아파트 103동앞',1133,1278
'201709','385',' 종각역 5번출구',1774,1657
'201709','386',' 올림픽기념 국민생활관 앞',833,804
'201709','387',' 훈련원공원주차장 앞',556,512
'201709','181',' 망원초록길 입구',339,276
'201709','132',' 창천문화공원',1530,1372
'201709','182',' 망원2빗물펌프장 앞',1710,1817
'201709','183',' 하늘채코오롱아파트 건너편',2602,2591
'201709','184',' SK망원동주유소 건너편',1481,1541
'201709','185',' 마포 신수공원 앞',1341,1229
'201709','186',' 월드컵공원',2304,2419
'201709','177',' 북가좌 초등학교',335,314
'201709','188',' 홍은동 정원여중 입구',896,925
'201709','191',' 정명학원',705,807
'201709','192',' 연서어린이공원',697,722
'201709','178',' 증산3교 앞',658,664
'201709','133',' 해담는다리',1004,1311
'201709','194',' 증산교 앞',1555,1583
'201709','195',' 모래내고가차도 ',750,565
'201709','196',' 연희교차로 인근',600,454
'201709','198',' 충정2교',787,557
'201709','556',' 달맞이공원',399,360
'201709','557',' 도선동 주민센터 앞',1063,1072
'201709','558',' 성동광진 교육지원청 앞',1237,1164
'201709','134',' 연세로 명물길',874,744
'201709','559',' 왕십리역 4번 출구 건너편',1803,1710
'201709','560',' 비전교회 앞',1032,1138
'201709','561',' 서울숲역 2번출구 앞',1841,1655
'201709','562',' 군자지하보도 앞',967,918
'201709','563',' 성동세무서 건너편',1535,1821
'201709','564',' 금호역 3번출구',151,73
'201709','565',' 옥수역 3번출구',2682,3056
'201709','567',' 성수역 2번출구 앞',1936,1596
'201709','568',' 청계8가사거리 부근',2168,2134
'201709','135',' 명물길 원형무대 앞',1060,956
'201709','569',' 응봉현대아파트 정류소',464,476
'201709','578',' 성동세무서 부근',1245,1337
'201709','579',' 마장역 4번출구',1025,955
'201709','580',' 신금호역 3번출구 뒤',275,79
'201709','581',' 용답초등학교',869,1119
'201709','582',' 경일중학교 앞',789,742
'201709','583',' 청계천 생태교실 앞',2581,2859
'201709','551',' 구의삼성쉐르빌 앞',1191,1312
'201709','552',' 대림아크로리버 앞',560,499
'201709','553',' 중곡 성원APT 앞',783,941
'201709','136',' 대흥동 주민센터',526,190
'201709','554',' 아차산역 사거리',642,425
'201709','555',' 구의3동주민센터',560,558
'201709','571',' 어린이대공원역6번출구',1965,1853
'201709','572',' 국립정신 건강센터 앞',650,730
'201709','573',' 구의문주차장 앞',2024,1981
'201709','574',' 아차산역4번출구',1365,1046
